age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,deposit
30,unemployed,single,tertiary,no,886,no,0,cellular,372,4,-1,0,unknown,no
46,management,married,tertiary,yes,186,no,1,cellular,118,2,-1,0,unknown,no
25,self-employed,married,tertiary,no,1546,yes,0,unknown,139,2,-1,0,unknown,no
27,services,married,secondary,no,518,yes,0,unknown,350,2,-1,0,unknown,no
28,student,single,secondary,no,3332,no,0,cellular,257,1,63,5,failure,no
47,management,divorced,tertiary,no,3084,yes,0,unknown,144,1,-1,0,unknown,no
39,management,divorced,tertiary,no,796,no,0,cellular,146,4,-1,0,unknown,no
28,admin.,married,secondary,no,594,yes,1,unknown,490,1,-1,0,unknown,no
45,technician,divorced,secondary,no,570,no,0,cellular,214,1,-1,0,unknown,no
30,management,married,tertiary,no,1707,yes,0,telephone,58,2,-1,0,unknown,no
48,blue-collar,married,primary,no,1018,no,0,cellular,462,1,-1,0,unknown,no
60,blue-collar,married,primary,no,3166,no,1,unknown,288,1,-1,0,unknown,no
48,entrepreneur,married,secondary,no,2957,no,0,unknown,21,1,-1,0,unknown,no
38,management,single,tertiary,no,1957,yes,0,unknown,137,1,-1,0,unknown,no
31,management,single,tertiary,no,442,no,0,cellular,80,2,-1,0,unknown,no
52,unemployed,married,primary,no,1941,no,0,cellular,71,1,-1,0,unknown,no
28,blue-collar,single,secondary,no,1949,yes,0,cellular,87,1,-1,0,unknown,no
51,blue-collar,married,unknown,no,424,no,0,unknown,59,7,-1,0,unknown,no
32,technician,married,secondary,no,790,yes,0,cellular,212,2,276,3,failure,no
52,entrepreneur,divorced,secondary,no,529,no,1,telephone,273,4,-1,0,unknown,no
23,blue-collar,single,secondary,no,960,yes,0,cellular,170,1,353,2,other,no
51,management,married,tertiary,yes,424,no,1,cellular,202,6,-1,0,unknown,no
49,services,married,secondary,no,1074,no,0,cellular,315,2,-1,0,unknown,no
37,self-employed,married,secondary,no,910,no,1,cellular,153,15,-1,0,unknown,no
32,management,single,tertiary,no,1743,no,0,cellular,1103,3,-1,0,unknown,no
32,management,married,tertiary,no,1914,yes,1,cellular,70,2,-1,0,unknown,no
56,services,married,secondary,no,953,yes,0,unknown,49,7,-1,0,unknown,no
49,technician,married,unknown,no,216,yes,0,unknown,47,1,-1,0,unknown,no
49,management,married,tertiary,no,695,yes,0,cellular,16,6,-1,0,unknown,no
53,management,married,tertiary,no,2082,no,0,telephone,260,7,-1,0,unknown,no
32,admin.,married,secondary,no,481,no,1,cellular,48,2,-1,0,unknown,no
60,retired,married,secondary,no,3286,yes,0,cellular,378,7,-1,0,unknown,no
40,blue-collar,married,secondary,no,1165,yes,1,cellular,338,1,281,1,failure,no
41,services,married,secondary,no,2947,yes,0,telephone,279,2,-1,0,unknown,no
55,blue-collar,married,primary,no,435,no,0,unknown,148,2,-1,0,unknown,no
33,management,single,tertiary,no,806,yes,0,cellular,123,1,-1,0,unknown,no
49,blue-collar,married,secondary,no,1021,yes,0,cellular,217,6,-1,0,unknown,no
26,management,single,tertiary,no,2684,no,0,cellular,62,1,-1,0,unknown,no
56,management,divorced,tertiary,no,928,no,0,cellular,106,2,199,3,other,no
27,admin.,single,tertiary,no,497,no,0,cellular,240,1,-1,0,unknown,no
55,unemployed,married,secondary,no,1745,yes,0,cellular,955,2,-1,0,unknown,no
55,technician,divorced,tertiary,no,688,yes,0,unknown,32,2,-1,0,unknown,no
26,management,single,tertiary,no,1938,no,0,cellular,381,1,-1,0,unknown,no
34,technician,married,secondary,no,404,no,0,cellular,205,1,-1,0,unknown,no
38,housemaid,married,secondary,no,1057,no,0,unknown,103,4,-1,0,unknown,no
88,retired,married,primary,no,1069,no,0,telephone,316,1,-1,0,unknown,no
38,admin.,married,secondary,no,424,yes,0,telephone,282,8,-1,0,unknown,no
44,technician,divorced,secondary,no,738,yes,0,unknown,16,1,651,1,success,no
43,admin.,married,secondary,no,426,yes,1,cellular,252,1,-1,0,unknown,no
48,blue-collar,divorced,primary,no,2464,no,0,unknown,21,3,-1,0,unknown,no
35,admin.,single,secondary,no,1262,yes,0,unknown,239,3,-1,0,unknown,no
49,services,married,tertiary,no,834,no,0,telephone,7,6,-1,0,unknown,no
33,unemployed,single,tertiary,no,3163,no,0,telephone,361,2,-1,0,unknown,no
77,unknown,married,unknown,no,820,no,0,telephone,205,1,185,3,success,no
56,housemaid,divorced,primary,no,485,no,0,cellular,142,1,-1,0,unknown,no
33,admin.,married,secondary,no,601,yes,0,cellular,98,1,-1,0,unknown,no
44,admin.,single,secondary,no,1385,yes,1,cellular,7,7,325,19,failure,no
40,admin.,married,secondary,no,1182,yes,0,cellular,166,1,-1,0,unknown,no
55,blue-collar,divorced,secondary,no,919,no,1,cellular,91,4,-1,0,unknown,no
31,management,married,tertiary,no,882,no,0,cellular,11,14,-1,0,unknown,no
42,services,married,unknown,no,1675,no,1,cellular,86,5,-1,0,unknown,no
45,entrepreneur,divorced,secondary,no,1550,no,1,cellular,155,1,-1,0,unknown,no
38,admin.,single,secondary,no,2954,no,0,unknown,337,2,-1,0,unknown,no
32,admin.,single,secondary,no,608,yes,0,unknown,228,4,-1,0,unknown,no
35,management,single,tertiary,no,1106,no,0,cellular,502,1,-1,0,unknown,no
70,retired,married,secondary,no,2150,no,0,cellular,332,1,-1,0,unknown,no
41,technician,married,secondary,no,1268,no,0,cellular,472,2,-1,0,unknown,no
27,blue-collar,single,secondary,no,561,no,1,cellular,357,1,-1,0,unknown,no
56,entrepreneur,married,tertiary,no,3800,no,1,cellular,323,1,-1,0,unknown,no
59,management,divorced,tertiary,no,1297,yes,0,cellular,204,4,-1,0,unknown,no
31,management,married,tertiary,no,1030,no,0,cellular,198,5,-1,0,unknown,no
59,retired,married,primary,no,3274,yes,1,unknown,92,1,-1,0,unknown,no
32,management,single,tertiary,no,2096,no,0,cellular,174,3,-1,0,unknown,no
37,technician,single,secondary,no,786,yes,0,cellular,37,4,182,3,failure,no
59,retired,divorced,unknown,no,381,yes,0,unknown,246,2,-1,0,unknown,no
51,technician,married,tertiary,no,1813,no,0,unknown,240,2,-1,0,unknown,no
42,blue-collar,married,primary,no,674,yes,0,unknown,44,16,-1,0,unknown,no
38,admin.,divorced,secondary,no,830,yes,1,cellular,87,1,-1,0,unknown,no
35,technician,divorced,secondary,no,2813,yes,0,cellular,248,4,-1,0,unknown,no
42,blue-collar,married,primary,no,424,yes,1,cellular,207,2,-1,0,unknown,no
43,technician,single,tertiary,no,1413,yes,0,unknown,255,2,-1,0,unknown,no
31,management,married,tertiary,no,2450,no,0,cellular,7,9,-1,0,unknown,no
56,blue-collar,married,primary,no,2339,no,1,cellular,109,7,-1,0,unknown,no
43,management,married,tertiary,no,424,yes,0,cellular,238,3,293,5,failure,no
39,management,married,tertiary,no,424,no,0,cellular,92,2,-1,0,unknown,no
52,blue-collar,married,secondary,no,1085,yes,0,unknown,55,4,-1,0,unknown,no
32,services,single,secondary,no,15,yes,0,cellular,199,1,-1,0,unknown,no
37,self-employed,married,secondary,no,2757,no,0,cellular,67,6,-1,0,unknown,no
35,entrepreneur,married,tertiary,no,965,yes,1,unknown,589,5,-1,0,unknown,no
39,services,divorced,secondary,no,2090,yes,1,cellular,45,1,-1,0,unknown,no
44,self-employed,married,secondary,no,728,yes,0,telephone,13,5,-1,0,unknown,no
41,entrepreneur,married,secondary,no,777,no,0,cellular,88,2,-1,0,unknown,no
26,student,single,tertiary,no,3706,yes,0,cellular,110,2,-1,0,unknown,no
50,admin.,married,secondary,no,1510,yes,1,cellular,71,8,-1,0,unknown,no
33,technician,married,secondary,no,424,yes,1,cellular,161,2,-1,0,unknown,no
26,services,married,secondary,no,623,no,0,cellular,137,6,-1,0,unknown,no
31,admin.,single,tertiary,no,806,no,1,cellular,117,1,214,1,failure,no
56,admin.,divorced,primary,no,424,no,1,cellular,540,1,-1,0,unknown,no
40,blue-collar,married,secondary,no,2022,yes,0,cellular,229,1,-1,0,unknown,no
27,technician,single,secondary,no,466,no,0,cellular,249,1,-1,0,unknown,no
41,technician,married,secondary,no,1986,no,0,cellular,220,1,-1,0,unknown,no
78,retired,married,primary,no,1098,no,0,telephone,833,1,89,9,failure,no
60,housemaid,married,primary,no,940,no,0,unknown,1125,3,-1,0,unknown,no
46,management,married,tertiary,no,427,no,0,cellular,90,4,-1,0,unknown,no
25,blue-collar,single,primary,no,441,yes,0,unknown,95,2,-1,0,unknown,no
30,management,married,tertiary,no,191,yes,0,unknown,240,5,-1,0,unknown,no
37,self-employed,divorced,tertiary,no,1796,no,0,unknown,508,1,-1,0,unknown,no
45,blue-collar,married,secondary,no,1026,no,0,cellular,202,1,-1,0,unknown,no
31,management,single,tertiary,no,731,no,0,cellular,84,2,-1,0,unknown,no
35,technician,married,tertiary,no,446,no,0,cellular,107,1,-1,0,unknown,no
47,management,married,tertiary,no,424,no,0,unknown,263,2,-1,0,unknown,no
55,services,married,secondary,no,707,yes,0,unknown,154,1,-1,0,unknown,no
28,self-employed,single,tertiary,no,3220,no,0,cellular,671,1,-1,0,unknown,no
37,blue-collar,single,secondary,no,1255,no,0,unknown,52,1,-1,0,unknown,no
34,student,single,unknown,no,3319,no,0,cellular,95,2,-1,0,unknown,no
45,blue-collar,single,secondary,no,424,yes,0,cellular,281,1,165,3,failure,no
35,blue-collar,single,primary,no,50,yes,0,cellular,140,2,-1,0,unknown,no
32,technician,divorced,tertiary,no,691,no,0,cellular,126,1,-1,0,unknown,no
26,student,single,unknown,no,2375,no,0,cellular,119,1,63,2,failure,no
47,blue-collar,married,secondary,no,2837,yes,0,unknown,131,4,-1,0,unknown,no
33,technician,married,secondary,no,642,yes,1,telephone,167,4,-1,0,unknown,no
42,management,single,tertiary,no,1517,yes,0,unknown,96,2,-1,0,unknown,no
31,unemployed,single,unknown,no,591,no,0,cellular,314,1,-1,0,unknown,no
30,blue-collar,single,secondary,yes,870,no,0,cellular,424,2,189,6,failure,no
40,management,single,secondary,no,3638,yes,0,cellular,521,3,-1,0,unknown,no
52,management,married,tertiary,no,2,yes,1,cellular,251,1,-1,0,unknown,no
48,admin.,married,secondary,no,615,yes,0,cellular,236,3,-1,0,unknown,no
36,blue-collar,divorced,primary,no,441,yes,0,cellular,327,1,-1,0,unknown,no
36,blue-collar,single,secondary,no,2236,yes,0,cellular,285,2,-1,0,unknown,no
47,blue-collar,married,primary,no,716,no,1,telephone,208,3,-1,0,unknown,no
31,technician,single,secondary,no,856,no,0,cellular,1301,2,-1,0,unknown,no
60,retired,married,primary,no,787,yes,0,unknown,629,2,-1,0,unknown,no
49,blue-collar,married,secondary,no,454,yes,0,unknown,133,4,-1,0,unknown,no
41,technician,married,secondary,no,759,no,0,cellular,167,3,-1,0,unknown,no
67,management,married,secondary,no,1632,no,0,cellular,509,1,-1,0,unknown,no
35,technician,married,secondary,no,552,no,1,cellular,454,1,205,2,other,no
34,management,married,tertiary,no,557,yes,0,unknown,63,1,-1,0,unknown,no
49,technician,married,tertiary,no,32,no,1,cellular,296,1,-1,0,unknown,no
33,management,divorced,tertiary,yes,704,no,1,cellular,153,1,-1,0,unknown,no
37,blue-collar,divorced,secondary,no,1136,yes,0,cellular,116,1,365,1,failure,no
29,admin.,single,secondary,no,1611,no,0,cellular,603,1,-1,0,unknown,no
53,housemaid,married,primary,no,2058,no,0,unknown,822,1,-1,0,unknown,no
36,technician,married,tertiary,no,626,no,0,cellular,204,1,192,1,failure,no
54,unknown,married,unknown,no,813,no,0,cellular,66,5,-1,0,unknown,no
55,blue-collar,divorced,unknown,no,527,yes,0,cellular,766,3,-1,0,unknown,no
38,blue-collar,married,primary,no,785,yes,0,unknown,98,5,-1,0,unknown,no
50,blue-collar,married,secondary,no,1311,no,1,cellular,66,1,-1,0,unknown,no
50,entrepreneur,married,primary,no,623,no,0,cellular,226,2,363,2,failure,no
35,management,married,tertiary,no,3174,yes,0,cellular,293,1,124,2,failure,no
35,management,single,tertiary,no,3407,yes,0,unknown,81,1,-1,0,unknown,no
51,retired,single,tertiary,no,1146,yes,0,unknown,285,2,-1,0,unknown,no
34,technician,single,secondary,no,1084,yes,1,cellular,86,2,343,2,other,no
28,blue-collar,single,primary,no,865,no,0,cellular,155,2,-1,0,unknown,no
57,management,married,secondary,no,3462,no,0,cellular,81,1,-1,0,unknown,no
38,entrepreneur,married,secondary,no,485,yes,1,unknown,168,5,-1,0,unknown,no
41,retired,single,primary,no,2412,no,0,cellular,211,1,-1,0,unknown,no
38,blue-collar,single,primary,no,1848,yes,0,cellular,384,1,-1,0,unknown,no
54,technician,single,secondary,no,648,no,0,cellular,132,2,-1,0,unknown,no
52,technician,married,secondary,no,1259,no,0,unknown,85,2,-1,0,unknown,no
35,housemaid,married,tertiary,no,2549,no,0,cellular,40,1,-1,0,unknown,no
40,admin.,married,secondary,no,1859,yes,0,unknown,631,1,-1,0,unknown,no
33,technician,divorced,tertiary,no,424,yes,0,cellular,70,1,-1,0,unknown,no
35,management,divorced,tertiary,no,1185,yes,1,cellular,219,5,-1,0,unknown,no
41,management,married,tertiary,no,454,no,0,cellular,169,7,-1,0,unknown,no
33,technician,married,secondary,no,770,yes,1,cellular,377,1,-1,0,unknown,no
25,admin.,single,secondary,no,608,no,1,telephone,435,7,-1,0,unknown,no
34,management,married,tertiary,no,1003,yes,0,cellular,378,1,-1,0,unknown,no
28,blue-collar,single,unknown,no,1317,yes,0,unknown,578,2,-1,0,unknown,no
41,admin.,divorced,secondary,no,2097,yes,0,cellular,113,1,341,1,failure,no
29,student,single,unknown,no,2574,no,0,cellular,89,1,-1,0,unknown,no
38,technician,single,secondary,no,527,yes,0,cellular,157,1,187,3,failure,no
39,blue-collar,married,secondary,no,1082,yes,0,cellular,82,4,267,4,failure,no
58,retired,married,secondary,no,443,no,1,cellular,104,3,-1,0,unknown,no
36,self-employed,single,tertiary,no,682,no,0,cellular,228,1,-1,0,unknown,no
46,management,divorced,secondary,no,784,yes,0,unknown,84,7,-1,0,unknown,no
36,management,married,secondary,no,2055,yes,1,unknown,231,1,-1,0,unknown,no
59,management,divorced,tertiary,no,424,no,0,telephone,194,3,-1,0,unknown,no
36,technician,married,secondary,no,2826,no,0,cellular,306,2,-1,0,unknown,no
34,housemaid,married,tertiary,no,1614,yes,0,unknown,395,3,-1,0,unknown,no
29,technician,single,tertiary,no,1343,yes,0,cellular,754,1,330,1,failure,no
39,blue-collar,married,secondary,no,1261,yes,1,cellular,179,1,-1,0,unknown,no
32,self-employed,married,tertiary,no,1765,no,0,telephone,131,2,-1,0,unknown,no
29,services,married,secondary,no,2878,no,0,cellular,320,3,-1,0,unknown,no
53,technician,married,primary,no,3427,yes,0,cellular,75,1,-1,0,unknown,no
29,blue-collar,married,primary,no,250,yes,0,cellular,187,1,-1,0,unknown,no
44,management,single,tertiary,yes,436,yes,0,cellular,124,2,-1,0,unknown,no
28,student,single,tertiary,no,485,yes,0,cellular,399,8,-1,0,unknown,no
37,technician,married,tertiary,no,424,no,0,cellular,74,1,-1,0,unknown,no
45,management,divorced,tertiary,no,3368,yes,0,cellular,18,2,-1,0,unknown,no
39,blue-collar,married,secondary,no,566,no,1,cellular,422,4,-1,0,unknown,no
34,services,married,secondary,no,448,yes,0,unknown,122,1,-1,0,unknown,no
32,blue-collar,married,unknown,no,1615,yes,0,cellular,64,2,-1,0,unknown,no
40,services,married,secondary,no,2291,no,0,unknown,180,3,-1,0,unknown,no
30,technician,single,secondary,no,557,yes,0,cellular,111,2,-1,0,unknown,no
55,management,married,tertiary,no,3738,no,0,cellular,88,1,-1,0,unknown,no
50,management,married,tertiary,no,823,no,0,cellular,341,2,-1,0,unknown,no
45,admin.,married,unknown,no,2133,no,0,cellular,46,4,-1,0,unknown,no
54,management,married,tertiary,no,2076,yes,0,telephone,79,7,-1,0,unknown,no
37,admin.,married,secondary,yes,424,no,0,unknown,87,1,-1,0,unknown,no
40,entrepreneur,married,tertiary,no,300,no,0,cellular,85,1,-1,0,unknown,no
39,management,married,tertiary,no,1596,yes,0,cellular,136,2,-1,0,unknown,no
59,entrepreneur,married,primary,no,424,no,0,unknown,237,1,-1,0,unknown,no
40,technician,married,secondary,no,638,no,0,cellular,57,6,-1,0,unknown,no
48,management,single,tertiary,no,822,no,1,cellular,124,1,-1,0,unknown,no
73,retired,married,primary,no,1711,no,0,cellular,144,3,190,3,success,no
28,self-employed,single,tertiary,no,1218,no,0,cellular,114,5,170,2,failure,no
50,services,single,secondary,no,1935,yes,0,cellular,270,1,-1,0,unknown,no
35,unemployed,married,secondary,no,2232,no,0,unknown,459,2,-1,0,unknown,no
45,services,single,secondary,no,1798,no,0,unknown,12,4,-1,0,unknown,no
51,self-employed,married,secondary,no,468,yes,1,telephone,77,1,-1,0,unknown,no
47,admin.,single,primary,no,1101,no,0,cellular,99,1,-1,0,unknown,no
54,blue-collar,divorced,unknown,no,119,yes,0,cellular,237,1,351,2,failure,no
54,services,married,secondary,no,3069,yes,0,unknown,95,2,-1,0,unknown,no
35,blue-collar,married,secondary,no,1315,yes,0,cellular,432,2,181,5,other,no
74,retired,married,secondary,no,2885,no,0,telephone,157,1,-1,0,unknown,no
32,technician,married,secondary,no,1496,no,0,cellular,369,2,-1,0,unknown,no
56,management,married,tertiary,no,419,no,0,telephone,27,16,-1,0,unknown,no
57,retired,divorced,secondary,no,67,yes,0,cellular,208,1,351,2,failure,no
33,blue-collar,married,secondary,no,1104,yes,1,telephone,28,6,343,12,other,no
44,blue-collar,married,primary,no,536,yes,0,unknown,223,2,-1,0,unknown,no
30,admin.,divorced,secondary,no,507,yes,1,unknown,308,1,-1,0,unknown,no
48,blue-collar,married,primary,no,841,yes,0,unknown,100,3,-1,0,unknown,no
38,management,married,secondary,no,2903,yes,1,cellular,60,1,-1,0,unknown,no
26,management,single,tertiary,no,3497,no,0,cellular,261,1,-1,0,unknown,no
24,blue-collar,single,secondary,no,415,yes,0,unknown,104,1,-1,0,unknown,no
28,management,married,secondary,no,427,yes,0,cellular,110,2,24,2,other,no
55,management,married,tertiary,no,1742,no,0,unknown,296,3,-1,0,unknown,no
40,technician,married,secondary,no,424,yes,1,cellular,103,2,172,1,failure,no
39,management,married,tertiary,no,1171,yes,0,unknown,266,1,-1,0,unknown,no
43,services,divorced,secondary,no,737,yes,0,cellular,153,2,-1,0,unknown,no
32,blue-collar,married,secondary,no,3185,yes,0,unknown,203,2,-1,0,unknown,no
35,blue-collar,married,secondary,no,498,no,0,cellular,246,2,-1,0,unknown,no
53,technician,married,tertiary,no,854,yes,0,cellular,53,1,328,1,failure,no
44,unemployed,divorced,secondary,no,945,no,0,cellular,409,1,-1,0,unknown,no
42,housemaid,married,primary,no,424,no,1,cellular,81,2,-1,0,unknown,no
59,retired,married,tertiary,no,1638,no,0,cellular,856,11,-1,0,unknown,no
32,blue-collar,single,secondary,no,858,yes,0,unknown,371,2,-1,0,unknown,no
47,blue-collar,married,secondary,no,2182,yes,0,telephone,96,1,-1,0,unknown,no
30,management,single,secondary,no,163,yes,0,cellular,168,1,-1,0,unknown,no
38,technician,single,secondary,no,1415,yes,0,cellular,247,1,-1,0,unknown,no
40,blue-collar,single,primary,no,1980,no,1,unknown,112,1,-1,0,unknown,no
34,management,single,tertiary,no,854,no,0,cellular,399,1,-1,0,unknown,no
33,technician,single,tertiary,no,3535,no,1,cellular,498,2,-1,0,unknown,no
27,unemployed,single,secondary,no,424,yes,0,cellular,51,6,-1,0,unknown,no
39,blue-collar,married,secondary,no,562,no,0,unknown,59,2,-1,0,unknown,no
38,blue-collar,married,secondary,no,716,yes,1,unknown,82,2,-1,0,unknown,no
55,services,married,tertiary,no,1029,no,1,cellular,112,2,-1,0,unknown,no
59,blue-collar,married,secondary,no,424,yes,0,unknown,224,1,-1,0,unknown,no
